,genres
720,"['action', 'drama', 'fantasy', 'animation', 'horror']"
721,"['romance', 'drama', 'comedy']"
722,"['animation', 'european']"
723,['documentation']
724,['comedy']
725,['documentation']
726,"['family', 'music', 'animation']"
727,"['reality', 'documentation']"
728,"['family', 'romance', 'comedy', 'drama']"
729,['drama']
730,"['comedy', 'documentation']"
731,"['animation', 'european']"
732,['reality']
733,"['comedy', 'action', 'crime', 'thriller']"
734,"['documentation', 'sport']"
735,"['drama', 'romance', 'comedy']"
736,"['thriller', 'action', 'crime', 'drama']"
737,"['thriller', 'comedy', 'drama']"
738,"['action', 'comedy', 'horror', 'thriller', 'animation', 'fantasy']"
739,['comedy']
740,['documentation']
741,"['romance', 'comedy']"
742,['comedy']
743,"['drama', 'family', 'sport']"
744,"['comedy', 'music', 'family']"
745,"['drama', 'crime', 'sport', 'thriller', 'action']"
746,"['drama', 'war', 'action', 'thriller']"
747,"['drama', 'crime']"
748,"['comedy', 'family']"
749,"['action', 'thriller', 'crime', 'european']"
750,"['romance', 'drama', 'comedy', 'european']"
751,['drama']
752,"['comedy', 'drama', 'family']"
753,"['crime', 'thriller', 'drama', 'fantasy']"
754,['drama']
755,"['thriller', 'drama', 'romance', 'comedy']"
756,"['action', 'animation', 'drama']"
757,['drama']
758,"['drama', 'thriller', 'crime']"
759,"['action', 'animation', 'comedy', 'family']"
760,"['family', 'comedy', 'drama', 'sport']"
761,"['scifi', 'animation', 'action']"
762,['comedy']
763,"['comedy', 'animation']"
764,"['drama', 'comedy']"
765,['reality']
766,['comedy']
767,"['action', 'comedy', 'crime']"
768,"['drama', 'fantasy', 'comedy']"
769,"['comedy', 'music']"
770,"['drama', 'romance', 'comedy']"
771,"['drama', 'romance']"
772,"['drama', 'action']"
773,"['thriller', 'action', 'crime', 'drama', 'european']"
774,"['drama', 'action', 'romance', 'comedy']"
775,"['comedy', 'drama']"
776,"['drama', 'comedy']"
777,"['comedy', 'documentation']"
778,"['thriller', 'action', 'crime']"
779,"['romance', 'comedy']"
780,"['comedy', 'drama', 'romance']"
781,"['drama', 'comedy', 'romance']"
782,"['drama', 'horror', 'thriller']"
783,"['drama', 'history', 'romance']"
784,"['thriller', 'action']"
785,"['drama', 'thriller', 'crime']"
786,"['drama', 'thriller']"
787,"['romance', 'comedy']"
788,['drama']
789,"['comedy', 'documentation']"
790,['comedy']
791,['comedy']
792,"['animation', 'action', 'fantasy']"
793,['animation']
794,"['comedy', 'drama', 'romance']"
795,"['scifi', 'animation', 'family', 'fantasy']"
796,"['thriller', 'action', 'comedy', 'crime']"
797,['comedy']
798,['drama']
799,"['thriller', 'drama', 'crime', 'action']"
800,"['drama', 'thriller', 'action', 'crime']"
801,"['action', 'thriller', 'crime']"
802,"['animation', 'family']"
803,['drama']
804,['drama']
805,"['action', 'thriller']"
806,['animation']
807,['drama']
808,['animation']
809,['comedy']
810,['animation']
811,['drama']
812,"['crime', 'action', 'comedy']"
813,['comedy']
814,"['romance', 'drama']"
815,['animation']
816,"['action', 'thriller']"
817,"['drama', 'thriller', 'action']"
818,"['documentation', 'history']"
819,['comedy']
820,"['fantasy', 'drama', 'family', 'action']"
821,"['comedy', 'crime', 'drama']"
822,['drama']
823,['drama']
824,['drama']
825,['animation']
826,"['romance', 'drama', 'thriller']"
827,"['family', 'drama']"
828,"['comedy', 'drama']"
829,"['drama', 'comedy', 'romance']"
830,['drama']
831,"['comedy', 'romance']"
832,"['drama', 'romance', 'war', 'european']"
833,"['crime', 'drama', 'european']"
834,"['scifi', 'romance', 'drama', 'fantasy']"
835,"['action', 'scifi', 'animation', 'horror', 'drama', 'fantasy']"
836,"['scifi', 'drama', 'fantasy', 'horror']"
837,"['thriller', 'drama', 'crime']"
838,"['reality', 'romance', 'european']"
839,"['drama', 'scifi', 'family', 'animation', 'action']"
840,"['comedy', 'family', 'fantasy', 'animation', 'european']"
841,"['drama', 'fantasy', 'history']"
842,"['horror', 'thriller']"
843,"['thriller', 'drama', 'war']"
844,"['scifi', 'drama', 'action']"
845,"['drama', 'action', 'sport', 'european']"
846,"['thriller', 'crime', 'drama']"
847,['reality']
848,"['comedy', 'drama']"
849,"['horror', 'thriller']"
850,"['drama', 'scifi', 'thriller', 'action', 'crime']"
851,"['action', 'animation', 'comedy', 'family', 'fantasy']"
852,"['action', 'drama', 'thriller']"
853,['drama']
854,"['drama', 'documentation', 'romance', 'crime']"
855,"['drama', 'comedy', 'music', 'romance']"
856,"['crime', 'drama', 'thriller']"
857,"['comedy', 'drama', 'animation']"
858,"['drama', 'sport']"
859,"['action', 'thriller', 'drama']"
860,"['war', 'thriller', 'drama']"
861,"['scifi', 'thriller', 'horror', 'documentation']"
862,"['drama', 'comedy', 'european']"
863,"['drama', 'comedy']"
864,"['comedy', 'family', 'action', 'scifi', 'thriller', 'drama']"
865,"['horror', 'thriller']"
866,"['horror', 'thriller']"
867,"['romance', 'comedy', 'drama']"
868,"['drama', 'comedy', 'crime']"
869,"['drama', 'scifi', 'thriller', 'romance']"
870,"['action', 'scifi', 'family', 'comedy', 'drama']"
871,"['drama', 'thriller', 'crime']"
872,"['drama', 'history']"
873,"['action', 'comedy', 'drama', 'horror', 'romance', 'scifi']"
874,"['thriller', 'horror']"
875,"['action', 'drama', 'crime', 'thriller', 'european']"
876,"['family', 'animation', 'action', 'comedy', 'scifi']"
877,"['action', 'drama', 'history', 'documentation']"
878,"['drama', 'thriller', 'action', 'crime']"
879,"['thriller', 'crime', 'drama', 'horror', 'action', 'european']"
880,"['comedy', 'horror']"
881,"['scifi', 'action', 'crime', 'fantasy', 'horror']"
882,"['animation', 'family', 'fantasy']"
883,"['drama', 'comedy', 'european']"
884,"['action', 'thriller', 'european']"
885,"['action', 'fantasy']"
886,"['scifi', 'action', 'animation', 'comedy', 'fantasy']"
887,"['drama', 'european']"
888,"['comedy', 'drama', 'family']"
889,"['thriller', 'horror']"
890,"['animation', 'scifi', 'drama', 'comedy', 'family', 'fantasy']"
891,['music']
892,"['drama', 'comedy', 'european']"
893,"['comedy', 'drama', 'romance']"
894,"['action', 'family', 'animation', 'romance', 'comedy', 'fantasy', 'history', 'scifi']"
895,"['animation', 'scifi', 'fantasy', 'romance', 'action', 'comedy', 'drama', 'family']"
896,"['thriller', 'crime', 'drama']"
897,"['comedy', 'european']"
898,"['music', 'comedy', 'fantasy', 'family']"
899,"['drama', 'history', 'european', 'romance', 'war']"
900,"['drama', 'romance', 'thriller', 'action', 'crime', 'european']"
901,['reality']
902,"['drama', 'music']"
903,"['comedy', 'family', 'fantasy', 'animation', 'action', 'european']"
904,['drama']
905,"['thriller', 'scifi', 'drama', 'fantasy', 'horror']"
906,"['animation', 'comedy', 'family', 'european']"
907,"['thriller', 'european', 'scifi', 'crime', 'drama']"
908,['comedy']
909,"['action', 'scifi', 'animation', 'drama', 'fantasy', 'romance']"
910,"['action', 'war', 'drama', 'history']"
911,"['documentation', 'sport']"
912,"['drama', 'family', 'romance']"
913,['comedy']
914,['documentation']
915,"['comedy', 'animation', 'fantasy', 'family']"
916,"['thriller', 'scifi', 'horror', 'action', 'fantasy']"
917,"['family', 'comedy']"
918,"['thriller', 'action', 'crime']"
919,"['drama', 'comedy', 'scifi', 'romance', 'fantasy']"
920,"['animation', 'family', 'fantasy', 'scifi', 'comedy']"
921,['animation']
922,"['comedy', 'drama', 'romance']"
923,"['drama', 'crime', 'european']"
924,"['comedy', 'documentation']"
925,"['drama', 'romance']"
926,"['scifi', 'action', 'family', 'fantasy', 'romance', 'comedy', 'drama']"
927,['reality']
928,"['comedy', 'drama', 'romance']"
929,"['comedy', 'drama']"
930,"['animation', 'comedy', 'drama', 'family', 'action', 'fantasy', 'european']"
931,"['comedy', 'family', 'fantasy']"
932,"['documentation', 'war']"
933,['comedy']
934,"['scifi', 'animation', 'drama', 'fantasy', 'romance']"
935,"['comedy', 'documentation', 'romance']"
936,"['drama', 'romance']"
937,"['documentation', 'european', 'drama', 'family']"
938,"['thriller', 'horror', 'drama']"
939,"['action', 'scifi', 'drama', 'animation', 'comedy', 'family', 'fantasy']"
940,"['comedy', 'crime', 'family', 'animation']"
941,"['comedy', 'animation', 'drama', 'sport']"
942,"['action', 'animation', 'comedy', 'drama', 'family', 'fantasy', 'music', 'romance']"
943,"['drama', 'thriller']"
944,"['crime', 'drama', 'romance']"
945,['animation']
946,"['action', 'drama', 'thriller', 'crime']"
947,"['romance', 'thriller', 'drama', 'crime', 'war']"
948,"['comedy', 'documentation']"
949,['documentation']
950,['comedy']
951,"['comedy', 'documentation', 'reality']"
952,['animation']
953,"['comedy', 'family', 'music', 'animation']"
954,"['scifi', 'fantasy', 'drama', 'family', 'animation', 'comedy']"
955,"['action', 'drama', 'romance', 'crime']"
956,"['drama', 'fantasy', 'animation', 'action', 'romance', 'horror']"
957,"['documentation', 'drama', 'history']"
958,"['drama', 'comedy', 'romance']"
959,"['documentation', 'family']"
960,"['comedy', 'family', 'sport', 'scifi', 'animation', 'action']"
961,[]
962,"['comedy', 'family', 'fantasy', 'animation', 'action']"
963,"['documentation', 'sport']"
964,"['crime', 'romance', 'drama']"
965,"['comedy', 'family']"
966,"['fantasy', 'animation', 'family', 'action', 'comedy']"
967,"['action', 'drama', 'romance']"
968,['horror']
969,"['comedy', 'documentation']"
970,"['history', 'action', 'drama', 'sport']"
971,"['music', 'documentation']"
972,"['drama', 'comedy', 'romance']"
973,"['animation', 'comedy', 'family', 'scifi']"
974,"['thriller', 'action', 'crime']"
975,"['comedy', 'drama']"
976,"['action', 'animation', 'comedy']"
977,"['documentation', 'family', 'history']"
978,"['action', 'thriller']"
979,"['documentation', 'comedy']"
980,['drama']
981,"['documentation', 'comedy', 'music']"
982,"['animation', 'action', 'comedy', 'drama', 'fantasy', 'family']"
983,"['comedy', 'animation', 'family']"
984,"['action', 'animation', 'family', 'comedy', 'scifi']"
985,"['comedy', 'romance']"
986,"['crime', 'action']"
987,"['drama', 'crime']"
988,['drama']
989,"['action', 'crime', 'drama', 'romance']"
990,['comedy']
991,"['horror', 'thriller']"
992,"['comedy', 'drama', 'crime', 'action']"
993,"['action', 'thriller', 'drama']"
994,['drama']
995,"['animation', 'family']"
996,"['drama', 'comedy']"
997,"['drama', 'sport']"
998,"['crime', 'action', 'thriller']"
999,"['music', 'drama']"
1000,"['crime', 'action', 'comedy', 'drama', 'thriller']"
1001,"['drama', 'documentation']"
1002,"['drama', 'comedy', 'action', 'documentation', 'european']"
1003,"['comedy', 'romance']"
1004,"['animation', 'european']"
1005,"['drama', 'comedy']"
1006,"['romance', 'comedy']"
1007,"['comedy', 'documentation', 'drama', 'european']"
1008,"['comedy', 'drama']"
1009,"['drama', 'romance']"
1010,"['drama', 'comedy', 'romance']"
1011,['horror']
1012,"['documentation', 'drama']"
1013,"['romance', 'drama', 'action', 'comedy']"
1014,"['animation', 'family', 'action']"
1015,['documentation']
1016,"['action', 'crime', 'thriller', 'drama']"
1017,"['thriller', 'crime']"
1018,['documentation']
1019,"['comedy', 'documentation']"
1020,['comedy']
1021,['drama']
1022,"['drama', 'comedy', 'music', 'family', 'fantasy']"
1023,"['comedy', 'documentation']"
1024,"['documentation', 'drama', 'history']"
1025,"['drama', 'history', 'romance']"
1026,['documentation']
1027,"['documentation', 'family']"
1028,['comedy']
1029,"['thriller', 'crime', 'drama']"
1030,['romance']
1031,['comedy']
1032,['documentation']
1033,"['history', 'documentation']"
1034,"['romance', 'drama', 'comedy']"
1035,"['romance', 'drama']"
1036,"['comedy', 'romance']"
1037,"['documentation', 'european']"
1038,"['scifi', 'action', 'animation']"
1039,"['documentation', 'drama', 'comedy', 'family']"
1040,"['comedy', 'action']"
1041,['documentation']
1042,"['thriller', 'crime', 'drama']"
1043,"['drama', 'comedy', 'action', 'fantasy', 'romance']"
1044,['drama']
1045,"['documentation', 'action']"
1046,"['drama', 'romance', 'thriller']"
1047,['horror']
1048,['drama']
1049,['animation']
1050,"['drama', 'comedy']"
1051,"['romance', 'thriller', 'comedy', 'drama']"
1052,"['romance', 'drama', 'comedy']"
1053,['comedy']
1054,['comedy']
1055,"['drama', 'family', 'comedy']"
1056,['comedy']
1057,"['documentation', 'war']"
1058,"['documentation', 'music']"
1059,"['reality', 'european']"
1060,"['thriller', 'comedy', 'crime']"
1061,[]
1062,"['drama', 'action', 'romance']"
1063,"['drama', 'european']"
1064,['horror']
1065,['thriller']
1066,['comedy']
1067,"['fantasy', 'animation']"
1068,['drama']
1069,"['romance', 'comedy', 'drama']"
1070,"['comedy', 'drama', 'romance']"
1071,"['drama', 'comedy']"
1072,['drama']
1073,"['thriller', 'drama']"
1074,"['drama', 'documentation', 'european']"
1075,['comedy']
1076,"['comedy', 'drama', 'romance']"
1077,"['comedy', 'romance']"
1078,"['comedy', 'drama']"
1079,['animation']
1080,['fantasy']
1081,['comedy']
1082,"['action', 'comedy', 'drama', 'thriller']"
1083,"['thriller', 'drama', 'european']"
1084,"['animation', 'fantasy']"
1085,"['romance', 'comedy', 'drama']"
1086,['documentation']
1087,"['comedy', 'romance']"
1088,['animation']
1089,"['drama', 'romance', 'comedy']"
1090,['comedy']
1091,"['comedy', 'drama', 'action']"
1092,['animation']
1093,"['comedy', 'drama', 'romance']"
1094,"['fantasy', 'comedy', 'family', 'animation']"
1095,"['family', 'comedy', 'romance']"
1096,['animation']
1097,"['drama', 'comedy']"
1098,['comedy']
1099,"['thriller', 'crime', 'action']"
1100,"['crime', 'drama', 'comedy']"
1101,"['comedy', 'romance']"
1102,['drama']
1103,"['drama', 'action']"
1104,['animation']
1105,"['action', 'thriller']"
1106,"['comedy', 'drama', 'documentation', 'european']"
1107,"['drama', 'action', 'thriller']"
1108,"['comedy', 'animation']"
1109,"['documentation', 'war']"
1110,['thriller']
1111,[]
1112,"['comedy', 'crime', 'action']"
1113,['drama']
1114,"['comedy', 'horror']"
1115,"['romance', 'comedy']"
1116,"['thriller', 'crime', 'drama', 'family']"
1117,['comedy']
1118,['comedy']
1119,"['comedy', 'romance']"
1120,['comedy']
1121,"['drama', 'crime']"
1122,"['reality', 'documentation']"
1123,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']"
1124,['comedy']
1125,"['scifi', 'romance', 'comedy', 'drama', 'fantasy']"
1126,"['action', 'animation', 'comedy', 'fantasy', 'scifi', 'horror', 'drama']"
1127,"['drama', 'comedy']"
1128,"['action', 'drama', 'war', 'history', 'european']"
1129,"['drama', 'comedy', 'fantasy', 'thriller', 'animation']"
1130,"['thriller', 'western', 'action', 'crime', 'drama']"
1131,"['drama', 'history', 'european']"
1132,"['action', 'scifi', 'comedy', 'horror', 'fantasy', 'thriller']"
1133,"['thriller', 'crime', 'drama', 'european']"
1134,"['thriller', 'horror']"
1135,"['crime', 'war', 'comedy', 'drama']"
1136,"['scifi', 'crime', 'drama', 'fantasy']"
1137,['reality']
1138,"['scifi', 'drama', 'fantasy']"
1139,"['action', 'crime', 'thriller']"
1140,"['action', 'drama', 'crime', 'thriller']"
1141,"['thriller', 'drama']"
1142,"['horror', 'drama', 'fantasy', 'european']"
1143,"['thriller', 'western', 'drama', 'crime']"
1144,"['scifi', 'drama', 'fantasy']"
1145,"['animation', 'action', 'family', 'fantasy', 'romance']"
1146,"['drama', 'thriller', 'action', 'crime']"
1147,"['drama', 'comedy']"
1148,"['war', 'action', 'drama', 'thriller']"
1149,"['crime', 'drama', 'horror', 'thriller']"
1150,"['documentation', 'reality']"
1151,"['war', 'drama', 'thriller', 'action']"
1152,"['comedy', 'drama', 'european']"
1153,"['scifi', 'thriller', 'drama']"
1154,"['action', 'fantasy', 'family', 'comedy']"
1155,"['drama', 'thriller', 'documentation']"
1156,"['action', 'thriller', 'crime', 'drama']"
1157,"['war', 'romance', 'thriller', 'drama', 'history', 'european']"
1158,"['documentation', 'history']"
1159,"['drama', 'thriller']"
1160,['comedy']
1161,"['drama', 'thriller', 'crime']"
1162,"['drama', 'action', 'scifi']"
1163,"['comedy', 'drama', 'history']"
1164,"['action', 'war', 'drama']"
1165,"['crime', 'drama', 'european']"
1166,"['action', 'drama']"
1167,"['comedy', 'drama', 'music']"
1168,"['thriller', 'drama', 'crime', 'horror', 'comedy']"
1169,"['crime', 'scifi', 'drama', 'comedy', 'horror']"
1170,"['horror', 'thriller', 'romance', 'fantasy', 'drama']"
1171,"['scifi', 'action', 'drama']"
1172,"['scifi', 'drama', 'thriller']"
1173,"['action', 'drama', 'fantasy']"
1174,['comedy']
1175,"['drama', 'horror', 'thriller']"
1176,"['western', 'action', 'scifi', 'thriller', 'drama', 'fantasy']"
1177,"['comedy', 'drama']"
1178,"['horror', 'thriller']"
1179,"['drama', 'comedy']"
1180,"['scifi', 'thriller', 'drama', 'action']"
1181,"['action', 'thriller', 'drama', 'crime']"
1182,"['comedy', 'drama', 'european']"
1183,"['animation', 'drama', 'romance', 'family']"
1184,"['drama', 'history', 'romance', 'war', 'documentation', 'comedy', 'european']"
1185,"['scifi', 'fantasy', 'comedy', 'drama']"
1186,"['action', 'animation', 'family', 'fantasy', 'drama', 'comedy']"
1187,"['horror', 'thriller']"
1188,"['scifi', 'thriller', 'drama', 'horror']"
1189,"['action', 'comedy', 'romance']"
1190,"['horror', 'thriller']"
1191,['comedy']
1192,"['action', 'history', 'drama']"
1193,"['family', 'animation', 'scifi', 'action', 'fantasy', 'european']"
1194,"['comedy', 'drama', 'romance']"
1195,['comedy']
1196,"['drama', 'scifi', 'thriller']"
1197,"['comedy', 'european']"
1198,"['history', 'drama']"
1199,"['horror', 'thriller', 'drama']"
1200,"['scifi', 'comedy', 'animation', 'fantasy']"
1201,"['family', 'fantasy', 'comedy', 'animation', 'scifi']"
1202,"['crime', 'action', 'scifi', 'drama', 'thriller']"
1203,"['scifi', 'action', 'animation', 'fantasy', 'thriller', 'horror', 'drama']"
