,genres
719,"['action', 'drama', 'fantasy', 'animation', 'horror']"
720,"['romance', 'drama', 'comedy']"
721,"['animation', 'european']"
722,['documentation']
723,['comedy']
724,['documentation']
725,"['family', 'music', 'animation']"
726,"['reality', 'documentation']"
727,"['family', 'romance', 'comedy', 'drama']"
728,['drama']
729,"['comedy', 'documentation']"
730,"['animation', 'european']"
731,['reality']
732,"['comedy', 'action', 'crime', 'thriller']"
733,"['documentation', 'sport']"
734,"['drama', 'romance', 'comedy']"
735,"['thriller', 'action', 'crime', 'drama']"
736,"['thriller', 'comedy', 'drama']"
737,"['action', 'comedy', 'horror', 'thriller', 'animation', 'fantasy']"
738,['comedy']
739,['documentation']
740,"['romance', 'comedy']"
741,['comedy']
742,"['drama', 'family', 'sport']"
743,"['comedy', 'music', 'family']"
744,"['drama', 'crime', 'sport', 'thriller', 'action']"
745,"['drama', 'war', 'action', 'thriller']"
746,"['drama', 'crime']"
747,"['comedy', 'family']"
748,"['action', 'thriller', 'crime', 'european']"
749,"['romance', 'drama', 'comedy', 'european']"
750,['drama']
751,"['comedy', 'drama', 'family']"
752,"['crime', 'thriller', 'drama', 'fantasy']"
753,['drama']
754,"['thriller', 'drama', 'romance', 'comedy']"
755,"['action', 'animation', 'drama']"
756,['drama']
757,"['drama', 'thriller', 'crime']"
758,"['action', 'animation', 'comedy', 'family']"
759,"['family', 'comedy', 'drama', 'sport']"
760,"['scifi', 'animation', 'action']"
761,['comedy']
762,"['comedy', 'animation']"
763,"['drama', 'comedy']"
764,['reality']
765,['comedy']
766,"['action', 'comedy', 'crime']"
767,"['drama', 'fantasy', 'comedy']"
768,"['comedy', 'music']"
769,"['drama', 'romance', 'comedy']"
770,"['drama', 'romance']"
771,"['drama', 'action']"
772,"['thriller', 'action', 'crime', 'drama', 'european']"
773,"['drama', 'action', 'romance', 'comedy']"
774,"['comedy', 'drama']"
775,"['drama', 'comedy']"
776,"['comedy', 'documentation']"
777,"['thriller', 'action', 'crime']"
778,"['romance', 'comedy']"
779,"['comedy', 'drama', 'romance']"
780,"['drama', 'comedy', 'romance']"
781,"['drama', 'horror', 'thriller']"
782,"['drama', 'history', 'romance']"
783,"['thriller', 'action']"
784,"['drama', 'thriller', 'crime']"
785,"['drama', 'thriller']"
786,"['romance', 'comedy']"
787,['drama']
788,"['comedy', 'documentation']"
789,['comedy']
790,['comedy']
791,"['animation', 'action', 'fantasy']"
792,['animation']
793,"['comedy', 'drama', 'romance']"
794,"['scifi', 'animation', 'family', 'fantasy']"
795,"['thriller', 'action', 'comedy', 'crime']"
796,['comedy']
797,['drama']
798,"['thriller', 'drama', 'crime', 'action']"
799,"['drama', 'thriller', 'action', 'crime']"
800,"['action', 'thriller', 'crime']"
801,"['animation', 'family']"
802,['drama']
803,['drama']
804,"['action', 'thriller']"
805,['animation']
806,['drama']
807,['animation']
808,['comedy']
809,['animation']
810,['drama']
811,"['crime', 'action', 'comedy']"
812,['comedy']
813,"['romance', 'drama']"
814,['animation']
815,"['action', 'thriller']"
816,"['drama', 'thriller', 'action']"
817,"['documentation', 'history']"
818,['comedy']
819,"['fantasy', 'drama', 'family', 'action']"
820,"['comedy', 'crime', 'drama']"
821,['drama']
822,['drama']
823,['drama']
824,['animation']
825,"['romance', 'drama', 'thriller']"
826,"['family', 'drama']"
827,"['comedy', 'drama']"
828,"['drama', 'comedy', 'romance']"
829,['drama']
830,"['comedy', 'romance']"
831,"['drama', 'romance', 'war', 'european']"
832,"['crime', 'drama', 'european']"
833,"['scifi', 'romance', 'drama', 'fantasy']"
834,"['action', 'scifi', 'animation', 'horror', 'drama', 'fantasy']"
835,"['scifi', 'drama', 'fantasy', 'horror']"
836,"['thriller', 'drama', 'crime']"
837,"['reality', 'romance', 'european']"
838,"['drama', 'scifi', 'family', 'animation', 'action']"
839,"['comedy', 'family', 'fantasy', 'animation', 'european']"
840,"['drama', 'fantasy', 'history']"
841,"['horror', 'thriller']"
842,"['thriller', 'drama', 'war']"
843,"['scifi', 'drama', 'action']"
844,"['drama', 'action', 'sport', 'european']"
845,"['thriller', 'crime', 'drama']"
846,['reality']
847,"['comedy', 'drama']"
848,"['horror', 'thriller']"
849,"['drama', 'scifi', 'thriller', 'action', 'crime']"
850,"['action', 'animation', 'comedy', 'family', 'fantasy']"
851,"['action', 'drama', 'thriller']"
852,['drama']
853,"['drama', 'documentation', 'romance', 'crime']"
854,"['drama', 'comedy', 'music', 'romance']"
855,"['crime', 'drama', 'thriller']"
856,"['comedy', 'drama', 'animation']"
857,"['drama', 'sport']"
858,"['action', 'thriller', 'drama']"
859,"['war', 'thriller', 'drama']"
860,"['scifi', 'thriller', 'horror', 'documentation']"
861,"['drama', 'comedy', 'european']"
862,"['drama', 'comedy']"
863,"['comedy', 'family', 'action', 'scifi', 'thriller', 'drama']"
864,"['horror', 'thriller']"
865,"['horror', 'thriller']"
866,"['romance', 'comedy', 'drama']"
867,"['drama', 'comedy', 'crime']"
868,"['drama', 'scifi', 'thriller', 'romance']"
869,"['action', 'scifi', 'family', 'comedy', 'drama']"
870,"['drama', 'thriller', 'crime']"
871,"['drama', 'history']"
872,"['action', 'comedy', 'drama', 'horror', 'romance', 'scifi']"
873,"['thriller', 'horror']"
874,"['action', 'drama', 'crime', 'thriller', 'european']"
875,"['family', 'animation', 'action', 'comedy', 'scifi']"
876,"['action', 'drama', 'history', 'documentation']"
877,"['drama', 'thriller', 'action', 'crime']"
878,"['thriller', 'crime', 'drama', 'horror', 'action', 'european']"
879,"['comedy', 'horror']"
880,"['scifi', 'action', 'crime', 'fantasy', 'horror']"
881,"['animation', 'family', 'fantasy']"
882,"['drama', 'comedy', 'european']"
883,"['action', 'thriller', 'european']"
884,"['action', 'fantasy']"
885,"['scifi', 'action', 'animation', 'comedy', 'fantasy']"
886,"['drama', 'european']"
887,"['comedy', 'drama', 'family']"
888,"['thriller', 'horror']"
889,"['animation', 'scifi', 'drama', 'comedy', 'family', 'fantasy']"
890,['music']
891,"['drama', 'comedy', 'european']"
892,"['comedy', 'drama', 'romance']"
893,"['action', 'family', 'animation', 'romance', 'comedy', 'fantasy', 'history', 'scifi']"
894,"['animation', 'scifi', 'fantasy', 'romance', 'action', 'comedy', 'drama', 'family']"
895,"['thriller', 'crime', 'drama']"
896,"['comedy', 'european']"
897,"['music', 'comedy', 'fantasy', 'family']"
898,"['drama', 'history', 'european', 'romance', 'war']"
899,"['drama', 'romance', 'thriller', 'action', 'crime', 'european']"
900,['reality']
901,"['drama', 'music']"
902,"['comedy', 'family', 'fantasy', 'animation', 'action', 'european']"
903,['drama']
904,"['thriller', 'scifi', 'drama', 'fantasy', 'horror']"
905,"['animation', 'comedy', 'family', 'european']"
906,"['thriller', 'european', 'scifi', 'crime', 'drama']"
907,['comedy']
908,"['action', 'scifi', 'animation', 'drama', 'fantasy', 'romance']"
909,"['action', 'war', 'drama', 'history']"
910,"['documentation', 'sport']"
911,"['drama', 'family', 'romance']"
912,['comedy']
913,['documentation']
914,"['comedy', 'animation', 'fantasy', 'family']"
915,"['thriller', 'scifi', 'horror', 'action', 'fantasy']"
916,"['family', 'comedy']"
917,"['thriller', 'action', 'crime']"
918,"['drama', 'comedy', 'scifi', 'romance', 'fantasy']"
919,"['animation', 'family', 'fantasy', 'scifi', 'comedy']"
920,['animation']
921,"['comedy', 'drama', 'romance']"
922,"['drama', 'crime', 'european']"
923,"['comedy', 'documentation']"
924,"['drama', 'romance']"
925,"['scifi', 'action', 'family', 'fantasy', 'romance', 'comedy', 'drama']"
926,['reality']
927,"['comedy', 'drama', 'romance']"
928,"['comedy', 'drama']"
929,"['animation', 'comedy', 'drama', 'family', 'action', 'fantasy', 'european']"
930,"['comedy', 'family', 'fantasy']"
931,"['documentation', 'war']"
932,['comedy']
933,"['scifi', 'animation', 'drama', 'fantasy', 'romance']"
934,"['comedy', 'documentation', 'romance']"
935,"['drama', 'romance']"
936,"['documentation', 'european', 'drama', 'family']"
937,"['thriller', 'horror', 'drama']"
938,"['action', 'scifi', 'drama', 'animation', 'comedy', 'family', 'fantasy']"
939,"['comedy', 'crime', 'family', 'animation']"
940,"['comedy', 'animation', 'drama', 'sport']"
941,"['action', 'animation', 'comedy', 'drama', 'family', 'fantasy', 'music', 'romance']"
942,"['drama', 'thriller']"
943,"['crime', 'drama', 'romance']"
944,['animation']
945,"['action', 'drama', 'thriller', 'crime']"
946,"['romance', 'thriller', 'drama', 'crime', 'war']"
947,"['comedy', 'documentation']"
948,['documentation']
949,['comedy']
950,"['comedy', 'documentation', 'reality']"
951,['animation']
952,"['comedy', 'family', 'music', 'animation']"
953,"['scifi', 'fantasy', 'drama', 'family', 'animation', 'comedy']"
954,"['action', 'drama', 'romance', 'crime']"
955,"['drama', 'fantasy', 'animation', 'action', 'romance', 'horror']"
956,"['documentation', 'drama', 'history']"
957,"['drama', 'comedy', 'romance']"
958,"['documentation', 'family']"
959,"['comedy', 'family', 'sport', 'scifi', 'animation', 'action']"
960,[]
961,"['comedy', 'family', 'fantasy', 'animation', 'action']"
962,"['documentation', 'sport']"
963,"['crime', 'romance', 'drama']"
964,"['comedy', 'family']"
965,"['fantasy', 'animation', 'family', 'action', 'comedy']"
966,"['action', 'drama', 'romance']"
967,['horror']
968,"['comedy', 'documentation']"
969,"['history', 'action', 'drama', 'sport']"
970,"['music', 'documentation']"
971,"['drama', 'comedy', 'romance']"
972,"['animation', 'comedy', 'family', 'scifi']"
973,"['thriller', 'action', 'crime']"
974,"['comedy', 'drama']"
975,"['action', 'animation', 'comedy']"
976,"['documentation', 'family', 'history']"
977,"['action', 'thriller']"
978,"['documentation', 'comedy']"
979,['drama']
980,"['documentation', 'comedy', 'music']"
981,"['animation', 'action', 'comedy', 'drama', 'fantasy', 'family']"
982,"['comedy', 'animation', 'family']"
983,"['action', 'animation', 'family', 'comedy', 'scifi']"
984,"['comedy', 'romance']"
985,"['crime', 'action']"
986,"['drama', 'crime']"
987,['drama']
988,"['action', 'crime', 'drama', 'romance']"
989,['comedy']
990,"['horror', 'thriller']"
991,"['comedy', 'drama', 'crime', 'action']"
992,"['action', 'thriller', 'drama']"
993,['drama']
994,"['animation', 'family']"
995,"['drama', 'comedy']"
996,"['drama', 'sport']"
997,"['crime', 'action', 'thriller']"
998,"['music', 'drama']"
999,"['crime', 'action', 'comedy', 'drama', 'thriller']"
1000,"['drama', 'documentation']"
1001,"['drama', 'comedy', 'action', 'documentation', 'european']"
1002,"['comedy', 'romance']"
1003,"['animation', 'european']"
1004,"['drama', 'comedy']"
1005,"['romance', 'comedy']"
1006,"['comedy', 'documentation', 'drama', 'european']"
1007,"['comedy', 'drama']"
1008,"['drama', 'romance']"
1009,"['drama', 'comedy', 'romance']"
1010,['horror']
1011,"['documentation', 'drama']"
1012,"['romance', 'drama', 'action', 'comedy']"
1013,"['animation', 'family', 'action']"
1014,['documentation']
1015,"['action', 'crime', 'thriller', 'drama']"
1016,"['thriller', 'crime']"
1017,['documentation']
1018,"['comedy', 'documentation']"
1019,['comedy']
1020,['drama']
1021,"['drama', 'comedy', 'music', 'family', 'fantasy']"
1022,"['comedy', 'documentation']"
1023,"['documentation', 'drama', 'history']"
1024,"['drama', 'history', 'romance']"
1025,['documentation']
1026,"['documentation', 'family']"
1027,['comedy']
1028,"['thriller', 'crime', 'drama']"
1029,['romance']
1030,['comedy']
1031,['documentation']
1032,"['history', 'documentation']"
1033,"['romance', 'drama', 'comedy']"
1034,"['romance', 'drama']"
1035,"['comedy', 'romance']"
1036,"['documentation', 'european']"
1037,"['scifi', 'action', 'animation']"
1038,"['documentation', 'drama', 'comedy', 'family']"
1039,"['comedy', 'action']"
1040,['documentation']
1041,"['thriller', 'crime', 'drama']"
1042,"['drama', 'comedy', 'action', 'fantasy', 'romance']"
1043,['drama']
1044,"['documentation', 'action']"
1045,"['drama', 'romance', 'thriller']"
1046,['horror']
1047,['drama']
1048,['animation']
1049,"['drama', 'comedy']"
1050,"['romance', 'thriller', 'comedy', 'drama']"
1051,"['romance', 'drama', 'comedy']"
1052,['comedy']
1053,['comedy']
1054,"['drama', 'family', 'comedy']"
1055,['comedy']
1056,"['documentation', 'war']"
1057,"['documentation', 'music']"
1058,"['reality', 'european']"
1059,"['thriller', 'comedy', 'crime']"
1060,[]
1061,"['drama', 'action', 'romance']"
1062,"['drama', 'european']"
1063,['horror']
1064,['thriller']
1065,['comedy']
1066,"['fantasy', 'animation']"
1067,['drama']
1068,"['romance', 'comedy', 'drama']"
1069,"['comedy', 'drama', 'romance']"
1070,"['drama', 'comedy']"
1071,['drama']
1072,"['thriller', 'drama']"
1073,"['drama', 'documentation', 'european']"
1074,['comedy']
1075,"['comedy', 'drama', 'romance']"
1076,"['comedy', 'romance']"
1077,"['comedy', 'drama']"
1078,['animation']
1079,['fantasy']
1080,['comedy']
1081,"['action', 'comedy', 'drama', 'thriller']"
1082,"['thriller', 'drama', 'european']"
1083,"['animation', 'fantasy']"
1084,"['romance', 'comedy', 'drama']"
1085,['documentation']
1086,"['comedy', 'romance']"
1087,['animation']
1088,"['drama', 'romance', 'comedy']"
1089,['comedy']
1090,"['comedy', 'drama', 'action']"
1091,['animation']
1092,"['comedy', 'drama', 'romance']"
1093,"['fantasy', 'comedy', 'family', 'animation']"
1094,"['family', 'comedy', 'romance']"
1095,['animation']
1096,"['drama', 'comedy']"
1097,['comedy']
1098,"['thriller', 'crime', 'action']"
1099,"['crime', 'drama', 'comedy']"
1100,"['comedy', 'romance']"
1101,['drama']
1102,"['drama', 'action']"
1103,['animation']
1104,"['action', 'thriller']"
1105,"['comedy', 'drama', 'documentation', 'european']"
1106,"['drama', 'action', 'thriller']"
1107,"['comedy', 'animation']"
1108,"['documentation', 'war']"
1109,['thriller']
1110,[]
1111,"['comedy', 'crime', 'action']"
1112,['drama']
1113,"['romance', 'comedy']"
1114,"['thriller', 'crime', 'drama', 'family']"
1115,['comedy']
1116,['comedy']
1117,"['comedy', 'romance']"
1118,['comedy']
1119,"['drama', 'crime']"
1120,"['reality', 'documentation']"
1121,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']"
1122,['comedy']
1123,"['scifi', 'romance', 'comedy', 'drama', 'fantasy']"
1124,"['action', 'animation', 'comedy', 'fantasy', 'scifi', 'horror', 'drama']"
1125,"['drama', 'comedy']"
1126,"['action', 'drama', 'war', 'history', 'european']"
1127,"['drama', 'comedy', 'fantasy', 'thriller', 'animation']"
1128,"['thriller', 'western', 'action', 'crime', 'drama']"
1129,"['drama', 'history', 'european']"
1130,"['action', 'scifi', 'comedy', 'horror', 'fantasy', 'thriller']"
1131,"['thriller', 'crime', 'drama', 'european']"
1132,"['thriller', 'horror']"
1133,"['crime', 'war', 'comedy', 'drama']"
1134,"['scifi', 'crime', 'drama', 'fantasy']"
1135,['reality']
1136,"['scifi', 'drama', 'fantasy']"
1137,"['action', 'crime', 'thriller']"
1138,"['action', 'drama', 'crime', 'thriller']"
1139,"['thriller', 'drama']"
1140,"['horror', 'drama', 'fantasy', 'european']"
1141,"['thriller', 'western', 'drama', 'crime']"
1142,"['scifi', 'drama', 'fantasy']"
1143,"['animation', 'action', 'family', 'fantasy', 'romance']"
1144,"['drama', 'thriller', 'action', 'crime']"
1145,"['drama', 'comedy']"
1146,"['war', 'action', 'drama', 'thriller']"
1147,"['crime', 'drama', 'horror', 'thriller']"
1148,"['documentation', 'reality']"
1149,"['war', 'drama', 'thriller', 'action']"
1150,"['comedy', 'drama', 'european']"
1151,"['scifi', 'thriller', 'drama']"
1152,"['action', 'fantasy', 'family', 'comedy']"
1153,"['drama', 'thriller', 'documentation']"
1154,"['action', 'thriller', 'crime', 'drama']"
1155,"['war', 'romance', 'thriller', 'drama', 'history', 'european']"
1156,"['documentation', 'history']"
1157,"['drama', 'thriller']"
1158,['comedy']
1159,"['drama', 'thriller', 'crime']"
1160,"['drama', 'action', 'scifi']"
1161,"['comedy', 'drama', 'history']"
1162,"['action', 'war', 'drama']"
1163,"['crime', 'drama', 'european']"
1164,"['action', 'drama']"
1165,"['comedy', 'drama', 'music']"
1166,"['thriller', 'drama', 'crime', 'horror', 'comedy']"
1167,"['crime', 'scifi', 'drama', 'comedy', 'horror']"
1168,"['horror', 'thriller', 'romance', 'fantasy', 'drama']"
1169,"['scifi', 'action', 'drama']"
1170,"['scifi', 'drama', 'thriller']"
1171,"['action', 'drama', 'fantasy']"
1172,['comedy']
1173,"['drama', 'horror', 'thriller']"
1174,"['western', 'action', 'scifi', 'thriller', 'drama', 'fantasy']"
1175,"['comedy', 'drama']"
1176,"['horror', 'thriller']"
1177,"['drama', 'comedy']"
1178,"['scifi', 'thriller', 'drama', 'action']"
1179,"['action', 'thriller', 'drama', 'crime']"
1180,"['comedy', 'drama', 'european']"
1181,"['animation', 'drama', 'romance', 'family']"
1182,"['drama', 'history', 'romance', 'war', 'documentation', 'comedy', 'european']"
1183,"['scifi', 'fantasy', 'comedy', 'drama']"
1184,"['action', 'animation', 'family', 'fantasy', 'drama', 'comedy']"
1185,"['horror', 'thriller']"
1186,"['scifi', 'thriller', 'drama', 'horror']"
1187,"['action', 'comedy', 'romance']"
1188,"['horror', 'thriller']"
1189,['comedy']
1190,"['action', 'history', 'drama']"
1191,"['family', 'animation', 'scifi', 'action', 'fantasy', 'european']"
1192,"['comedy', 'drama', 'romance']"
1193,['comedy']
1194,"['drama', 'scifi', 'thriller']"
1195,"['comedy', 'european']"
1196,"['history', 'drama']"
1197,"['horror', 'thriller', 'drama']"
1198,"['scifi', 'comedy', 'animation', 'fantasy']"
1199,"['family', 'fantasy', 'comedy', 'animation', 'scifi']"
1200,"['crime', 'action', 'scifi', 'drama', 'thriller']"
1201,"['scifi', 'action', 'animation', 'fantasy', 'thriller', 'horror', 'drama']"
1202,"['comedy', 'drama', 'family']"
